,statisticcat_desc,class_desc,Value,state_alpha,short_desc,group_desc,commodity_desc,year,Value_Harvested,Value_Planted,Value_Bearing
1124,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",50000,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2016.0,,50000.0,
1125,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",45000,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2015.0,,45000.0,
1126,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",48000,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2014.0,,48000.0,
1127,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",50000,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2013.0,,50000.0,
1128,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",58500,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2012.0,,58500.0,
1129,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",57500,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2011.0,,57500.0,
1130,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",63500,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2010.0,,63500.0,
1131,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",71000,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2009.0,,71000.0,
1132,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",52000,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2008.0,,52000.0,
1133,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",59000,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2007.0,,59000.0,
1134,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",67000,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2006.0,,67000.0,
1135,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",66000,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2005.0,,66000.0,
1136,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",60000,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2004.0,,60000.0,
1137,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",77000,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2003.0,,77000.0,
1138,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",92000,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2002.0,,92000.0,
1139,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",88000,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2001.0,,88000.0,
1140,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",115000,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2000.0,,115000.0,
1141,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",135000,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,1999.0,,135000.0,
1142,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",110000,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,1998.0,,110000.0,
1143,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",135000,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,1997.0,,135000.0,
1144,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",8000,KS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2015.0,,8000.0,
1145,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",7500,KS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2014.0,,7500.0,
1146,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",5000,KS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2013.0,,5000.0,
1147,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",8000,KS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2012.0,,8000.0,
1148,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",6500,KS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2011.0,,6500.0,
1149,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",9500,KS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2010.0,,9500.0,
1150,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",8500,KS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2009.0,,8500.0,
1151,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",6000,KS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2008.0,,6000.0,
1152,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",6500,KS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2007.0,,6500.0,
1153,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",11000,KS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2006.0,,11000.0,
1154,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",13000,KS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2005.0,,13000.0,
1155,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",9000,KS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2004.0,,9000.0,
1156,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",12000,KS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2003.0,,12000.0,
1157,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",21000,KS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2002.0,,21000.0,
1158,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",16000,KS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2001.0,,16000.0,
1159,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",18000,KS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2000.0,,18000.0,
1160,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",22000,KS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,1999.0,,22000.0,
1161,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",20000,KS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,1998.0,,20000.0,
1162,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",22000,KS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,1997.0,,22000.0,
1163,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",185000,MN,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2018.0,,185000.0,
1164,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",170000,MN,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2017.0,,170000.0,
1165,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",155000,MN,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2016.0,,155000.0,
1166,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",190000,MN,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2015.0,,190000.0,
1167,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",155000,MN,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2014.0,,155000.0,
1168,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",126500,MN,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2013.0,,126500.0,
1169,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",160000,MN,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2012.0,,160000.0,
1170,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",140000,MN,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2011.0,,140000.0,
1171,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",185000,MN,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2010.0,,185000.0,
1172,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",150000,MN,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2009.0,,150000.0,
1173,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",150000,MN,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2008.0,,150000.0,
1174,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",150000,MN,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2007.0,,150000.0,
1175,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",145000,MN,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2006.0,,145000.0,
1176,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",145000,MN,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2005.0,,145000.0,
1177,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",115000,MN,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2004.0,,115000.0,
1178,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",115000,MN,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2003.0,,115000.0,
1179,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",170000,MN,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2002.0,,170000.0,
1180,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",115000,MN,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2001.0,,115000.0,
1181,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",165000,MN,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2000.0,,165000.0,
1182,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",205000,MN,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,1999.0,,205000.0,
1183,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",190000,MN,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,1998.0,,190000.0,
1184,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",175000,MN,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,1997.0,,175000.0,
1185,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",140200,NE,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2018.0,,140200.0,
1186,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",180000,NE,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2017.0,,180000.0,
1187,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",138000,NE,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2016.0,,138000.0,
1188,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",140000,NE,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2015.0,,140000.0,
1189,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",170000,NE,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2014.0,,170000.0,
1190,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",130600,NE,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2013.0,,130600.0,
1191,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",145000,NE,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2012.0,,145000.0,
1192,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",110000,NE,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2011.0,,110000.0,
1193,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",170000,NE,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2010.0,,170000.0,
1194,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",130000,NE,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2009.0,,130000.0,
1195,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",135000,NE,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2008.0,,135000.0,
1196,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",110000,NE,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2007.0,,110000.0,
1197,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",140000,NE,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2006.0,,140000.0,
1198,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",175000,NE,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2005.0,,175000.0,
1199,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",120000,NE,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2004.0,,120000.0,
1200,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",155000,NE,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2003.0,,155000.0,
1201,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",185000,NE,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2002.0,,185000.0,
1202,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",160000,NE,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2001.0,,160000.0,
1203,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",165000,NE,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2000.0,,165000.0,
1204,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",210000,NE,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,1999.0,,210000.0,
1205,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",195000,NE,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,1998.0,,195000.0,
1206,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",190000,NE,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,1997.0,,190000.0,
1207,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",20300,TX,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2018.0,,20300.0,
1208,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",22000,TX,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2017.0,,22000.0,
1209,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",29000,TX,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2016.0,,29000.0,
1210,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",33000,TX,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2015.0,,33000.0,
1211,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",24500,TX,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2014.0,,24500.0,
1212,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",33000,TX,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2013.0,,33000.0,
1213,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",22000,TX,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2012.0,,22000.0,
1214,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",9000,TX,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2011.0,,9000.0,
1215,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",21000,TX,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2010.0,,21000.0,
1216,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",37000,TX,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2009.0,,37000.0,
1217,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",24000,TX,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2008.0,,24000.0,
1218,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",17000,TX,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2007.0,,17000.0,
1219,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",20000,TX,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2006.0,,20000.0,
1220,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",17000,TX,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2005.0,,17000.0,
1221,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",20000,TX,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2004.0,,20000.0,
1222,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",50000,TX,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2003.0,,50000.0,
1223,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",37500,TX,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2002.0,,37500.0,
1224,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",30000,TX,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2001.0,,30000.0,
1225,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",20000,TX,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2000.0,,20000.0,
1226,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",50000,TX,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,1999.0,,50000.0,
1227,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",15000,TX,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,1998.0,,15000.0,
1228,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",15000,TX,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,1997.0,,15000.0,
1229,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",7900,WI,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2015.0,,7900.0,
1230,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",7900,WI,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2014.0,,7900.0,
1231,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",5400,WI,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2013.0,,5400.0,
1232,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",5200,WI,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2012.0,,5200.0,
1233,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",5300,WI,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2011.0,,5300.0,
1234,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",6200,WI,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2010.0,,6200.0,
1235,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",6400,WI,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2009.0,,6400.0,
1236,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",6500,WI,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2008.0,,6500.0,
1237,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",6100,WI,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2007.0,,6100.0,
1238,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",5600,WI,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2006.0,,5600.0,
1239,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",5700,WI,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2005.0,,5700.0,
1240,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",5000,WI,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2004.0,,5000.0,
1241,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",6000,WI,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2003.0,,6000.0,
1242,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",7700,WI,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2002.0,,7700.0,
1243,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",6800,WI,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2001.0,,6800.0,
1244,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",8300,WI,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,2000.0,,8300.0,
1245,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",8300,WI,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,1999.0,,8300.0,
1246,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",7300,WI,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,1998.0,,7300.0,
1247,AREA PLANTED,"DRY EDIBLE, INCL CHICKPEAS",9800,WI,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",FIELD CROPS,BEANS,1997.0,,9800.0,
1248,AREA HARVESTED,"DRY EDIBLE, INCL CHICKPEAS",51900,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BEANS,2008.0,51900.0,,
1249,AREA HARVESTED,"DRY EDIBLE, INCL CHICKPEAS",58000,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BEANS,2007.0,58000.0,,
1250,AREA HARVESTED,"DRY EDIBLE, INCL CHICKPEAS",65000,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BEANS,2006.0,65000.0,,
1251,AREA HARVESTED,"DRY EDIBLE, INCL CHICKPEAS",65000,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BEANS,2005.0,65000.0,,
1252,AREA HARVESTED,"DRY EDIBLE, INCL CHICKPEAS",57000,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BEANS,2004.0,57000.0,,
1253,AREA HARVESTED,"DRY EDIBLE, INCL CHICKPEAS",75000,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BEANS,2003.0,75000.0,,
1254,AREA HARVESTED,"DRY EDIBLE, INCL CHICKPEAS",89000,CA,"BEANS, DRY EDIBLE, INCL CHICKPEAS, IRRIGATED - ACRES HARVESTED",FIELD CROPS,BEANS,2002.0,89000.0,,
